user_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore,customers_segment
9706117,35,3,0.4706769569,2,3,4,234,Others
9712192,26,1,0.1559746484,2,1,2,212,Loyal Customers
9715402,17,1,0.1556783892,3,1,2,312,Loyal Customers
9727792,1,13,2.029383888,4,4,4,444,Lost Cheap Customers
9729678,65,1,0.1561635559,1,1,2,112,Recent Customers
9741693,1,6,0.940069629,4,4,4,444,Lost Cheap Customers
9779801,2,5,0.7786060685,4,4,4,444,Lost Cheap Customers
9793286,72,1,0.1557495367,1,1,2,112,Recent Customers
9804108,47,1,0.1558696652,1,1,2,112,Recent Customers
9882547,36,2,0.3122313023,2,3,3,233,Others
9882765,22,1,0.1558484446,2,1,2,212,Loyal Customers
9895241,4,1,0.1556185124,4,1,1,411,Lost Customers
9913597,65,1,0.1557211238,1,1,2,112,Recent Customers
9914167,50,2,0.3116149381,1,3,3,133,Recent Customers
9915258,56,1,0.1557446119,1,1,2,112,Recent Customers
9915990,26,1,0.1556448422,2,1,2,212,Loyal Customers
9929977,24,1,0.1556185124,2,1,1,211,Loyal Customers
9982256,8,1,0.1556926008,3,1,2,312,Loyal Customers
10010493,4,16,2.492288647,4,4,4,444,Lost Cheap Customers
10012740,0,9,1.406180213,4,4,4,444,Lost Cheap Customers
10047641,53,1,0.1556185124,1,1,1,111,Best Customers
10072781,13,6,0.9355484624,3,4,4,344,Loyal Customers
10073291,67,1,0.1559682455,1,1,2,112,Recent Customers
10122495,9,1,0.1558073325,3,1,2,312,Loyal Customers
10204057,5,17,2.695958343,4,4,4,444,Lost Cheap Customers
10220891,1,5,0.7784947352,4,4,4,444,Lost Cheap Customers
10246031,21,1,0.1557149849,3,1,2,312,Loyal Customers
10317517,72,3,0.4695836621,1,3,4,134,Recent Customers
10344855,15,3,0.4684004658,3,3,3,333,Others
10361163,35,2,0.3112370249,2,3,3,233,Others
10443798,0,18,2.802673182,4,4,4,444,Lost Cheap Customers
10446300,24,6,0.9467869521,2,4,4,244,Loyal Customers
10465252,35,1,0.1584676313,2,1,3,213,Loyal Customers
10471822,28,1,0.155927378,2,1,2,212,Loyal Customers
10497311,48,2,0.3113384101,1,3,3,133,Recent Customers
10528298,43,5,0.7785946866,2,4,4,244,Loyal Customers
10553015,55,1,0.1556185124,1,1,1,111,Best Customers
10562390,2,2,0.3119329028,4,3,3,433,Loyal Customers
10568795,33,2,0.3132232723,2,3,3,233,Others
10604431,55,1,0.1557239636,1,1,2,112,Recent Customers
10632098,17,1,0.1556560896,3,1,2,312,Loyal Customers
10682378,3,8,1.247354796,4,4,4,444,Lost Cheap Customers
10701485,2,23,3.58677141,4,4,4,444,Lost Cheap Customers
10738876,24,3,0.468656769,2,3,4,234,Others
10740545,58,1,0.1557739294,1,1,2,112,Recent Customers
10763528,21,11,1.712861709,3,4,4,344,Loyal Customers
10770350,2,15,2.343746529,4,4,4,444,Lost Cheap Customers
10787341,66,1,0.1556185142,1,1,2,112,Recent Customers
10804178,33,1,0.1561476923,2,1,2,212,Loyal Customers
10808326,29,6,0.9344229739,2,4,4,244,Loyal Customers
10811180,49,1,0.1586134903,1,1,3,113,Recent Customers
10857027,4,6,0.9348779214,4,4,4,444,Lost Cheap Customers
10871810,1,22,3.426437663,4,4,4,444,Lost Cheap Customers
10896417,36,3,0.4677400836,2,3,3,233,Others
10917110,4,2,0.3127082852,4,3,3,433,Loyal Customers
10938470,20,1,0.1558826043,3,1,2,312,Loyal Customers
10955202,50,1,0.1556888619,1,1,2,112,Recent Customers
10979330,3,2,0.3113409639,4,3,3,433,Loyal Customers
10994330,1,25,3.893069764,4,4,4,444,Lost Cheap Customers
11024161,69,1,0.155637545,1,1,2,112,Recent Customers
11028102,4,5,0.7787431166,4,4,4,444,Lost Cheap Customers
11040796,2,3,0.4697827431,4,3,4,434,Loyal Customers
11041898,4,1,0.1573195267,4,1,3,413,Loyal Customers
11069885,0,1,0.1557777298,4,1,2,412,Loyal Customers
11090232,28,1,0.1575542266,2,1,3,213,Loyal Customers
11130237,35,4,0.6242084299,2,4,4,244,Loyal Customers
11133440,46,5,0.7783436829,2,4,4,244,Loyal Customers
11186930,35,1,0.1557133576,2,1,2,212,Loyal Customers
11218306,34,4,0.6229680356,2,4,4,244,Loyal Customers
11218576,1,11,1.713136864,4,4,4,444,Lost Cheap Customers
11231711,64,1,0.1559033505,1,1,2,112,Recent Customers
11265271,41,1,0.1561229123,2,1,2,212,Loyal Customers
11336506,8,12,1.874150883,3,4,4,344,Loyal Customers
11386966,73,1,0.1556282191,1,1,2,112,Recent Customers
11475586,52,1,0.159868448,1,1,3,113,Recent Customers
11477195,15,2,0.312246123,3,3,3,333,Others
11488985,2,13,2.024826946,4,4,4,444,Lost Cheap Customers
11491977,88,1,0.1557449307,1,1,2,112,Recent Customers
11518700,31,1,0.1557494931,2,1,2,212,Loyal Customers
11531315,0,11,1.71344934,4,4,4,444,Lost Cheap Customers
11540165,40,2,0.3113568919,2,3,3,233,Others
11555300,0,36,5.609311113,4,4,4,444,Lost Cheap Customers
11555652,45,7,1.08977748,2,4,4,244,Loyal Customers
11567090,34,3,0.4676046719,2,3,3,233,Others
11574492,1,6,0.9343647439,4,4,4,444,Lost Cheap Customers
11589833,4,1,0.1567816928,4,1,3,413,Loyal Customers
11601387,13,2,0.3113485518,3,3,3,333,Others
11624120,7,1,0.1556185142,4,1,2,412,Loyal Customers
11633926,5,1,0.1558348344,4,1,2,412,Loyal Customers
11663101,10,1,0.15610587,3,1,2,312,Loyal Customers
11680651,1,5,0.780559155,4,4,4,444,Lost Cheap Customers
11697402,45,2,0.3114920583,2,3,3,233,Others
11701632,20,1,0.155750025,3,1,2,312,Loyal Customers
11739470,5,4,0.6231392535,4,4,4,444,Lost Cheap Customers
11760125,7,14,2.184587413,4,4,4,444,Lost Cheap Customers
11765363,14,6,0.9476614151,3,4,4,344,Loyal Customers
11806906,31,2,0.3118776478,2,3,3,233,Others
11840761,33,6,0.9353305775,2,4,4,244,Loyal Customers
11892218,0,16,2.506929135,4,4,4,444,Lost Cheap Customers
11906063,50,1,0.1561125892,1,1,2,112,Recent Customers
11935508,2,12,1.869414131,4,4,4,444,Lost Cheap Customers
11945292,52,1,0.1556832512,1,1,2,112,Recent Customers
11946623,9,4,0.6233640298,3,4,4,344,Loyal Customers
11960611,64,1,0.1556185142,1,1,2,112,Recent Customers
11978787,28,2,0.3114708021,2,3,3,233,Others
11982080,0,21,3.291360717,4,4,4,444,Lost Cheap Customers
12064660,70,1,0.1576007377,1,1,3,113,Recent Customers
12109963,43,1,0.1563829701,2,1,3,213,Loyal Customers
12156891,0,13,2.027347684,4,4,4,444,Lost Cheap Customers
12188698,12,2,0.3132031226,3,3,3,333,Others
12200016,0,4,0.6228252777,4,4,4,444,Lost Cheap Customers
12201456,15,2,0.3131619959,3,3,3,333,Others
12203833,15,5,0.7797025327,3,4,4,344,Loyal Customers
12251813,1,9,1.40487133,4,4,4,444,Lost Cheap Customers
12258875,66,1,0.1563402762,1,1,3,113,Recent Customers
12262928,33,2,0.3128042091,2,3,3,233,Others
12272558,6,4,0.6235238581,4,4,4,444,Lost Cheap Customers
12277977,40,1,0.1558807422,2,1,2,212,Loyal Customers
12279732,40,1,0.1556185124,2,1,1,211,Loyal Customers
12286490,6,5,0.7786404752,4,4,4,444,Lost Cheap Customers
12305168,25,3,0.4669432593,2,3,3,233,Others
12312095,4,3,0.4671276812,4,3,3,433,Loyal Customers
12324976,21,2,0.3180854702,3,3,3,333,Others
12342751,60,2,0.31236573,1,3,3,133,Recent Customers
12381245,31,1,0.155666495,2,1,2,212,Loyal Customers
12403771,3,1,0.1556185124,4,1,1,411,Lost Customers
12404037,46,2,0.3123756674,2,3,3,233,Others
12437011,5,3,0.4670484242,4,3,3,433,Loyal Customers
12444095,6,1,0.1556185124,4,1,1,411,Lost Customers
12489368,57,1,0.1556185124,1,1,1,111,Best Customers
12505002,31,1,0.1558861512,2,1,2,212,Loyal Customers
12517561,67,1,0.1556185124,1,1,1,111,Best Customers
12541783,32,1,0.1565284944,2,1,3,213,Loyal Customers
12545068,68,1,0.1559491852,1,1,2,112,Recent Customers
12599128,61,1,0.1556532241,1,1,2,112,Recent Customers
12603343,4,1,0.1556537501,4,1,2,412,Loyal Customers
12615073,10,2,0.3119304506,3,3,3,333,Others
12651662,88,1,0.1561413741,1,1,2,112,Recent Customers
12688675,45,1,0.1557187592,2,1,2,212,Loyal Customers
12691513,21,8,1.250521584,3,4,4,344,Loyal Customers
12696313,5,1,0.155662522,4,1,2,412,Loyal Customers
12697285,46,4,0.6245720249,2,4,4,244,Loyal Customers
12761857,54,2,0.3126059874,1,3,3,133,Recent Customers
12774277,5,6,0.9346697749,4,4,4,444,Lost Cheap Customers
12801127,2,30,4.673508998,4,4,4,444,Lost Cheap Customers
12810641,82,1,0.1598772656,1,1,3,113,Recent Customers
12859923,1,1,0.1557114677,4,1,2,412,Loyal Customers
12931421,1,2,0.3129331856,4,3,3,433,Loyal Customers
12974122,9,1,0.1557182113,3,1,2,312,Loyal Customers
13054563,1,6,0.9350886726,4,4,4,444,Lost Cheap Customers
13067403,24,1,0.1556185124,2,1,1,211,Loyal Customers
13076902,60,2,0.3119652649,1,3,3,133,Recent Customers
13095671,12,13,2.027678472,3,4,4,344,Loyal Customers
13160175,3,1,0.1556185124,4,1,1,411,Lost Customers
13176858,11,2,0.3120528774,3,3,3,333,Others
13187910,33,1,0.1556185124,2,1,1,211,Loyal Customers
13188540,62,2,0.3134514233,1,3,3,133,Recent Customers
13230300,55,1,0.1560182287,1,1,2,112,Recent Customers
13238445,26,2,0.3139627001,2,3,3,233,Others
13268703,9,9,1.40493986,3,4,4,344,Loyal Customers
13269495,70,1,0.1559366012,1,1,2,112,Recent Customers
13274666,11,1,0.1557235678,3,1,2,312,Loyal Customers
13284862,4,8,1.245747082,4,4,4,444,Lost Cheap Customers
13301216,41,2,0.3113550639,2,3,3,233,Others
13312653,9,1,0.1559829743,3,1,2,312,Loyal Customers
13320416,45,4,0.6278100392,2,4,4,244,Loyal Customers
13347176,52,1,0.1556185124,1,1,1,111,Best Customers
13358107,1,4,0.6232294633,4,4,4,444,Lost Cheap Customers
13362660,35,2,0.311623837,2,3,3,233,Others
13371930,0,4,0.6239512626,4,4,4,444,Lost Cheap Customers
13372158,58,1,0.1557379872,1,1,2,112,Recent Customers
13373430,68,1,0.155725412,1,1,2,112,Recent Customers
13418010,0,23,3.58924759,4,4,4,444,Lost Cheap Customers
13433760,17,1,0.1558163336,3,1,2,312,Loyal Customers
13445861,45,2,0.3128408564,2,3,3,233,Others
13451928,43,3,0.4679412341,2,3,3,233,Others
13461528,86,1,0.1556794006,1,1,2,112,Recent Customers
13482348,33,2,0.3123579808,2,3,3,233,Others
13511175,63,1,0.155634377,1,1,2,112,Recent Customers
13544730,0,21,3.280713769,4,4,4,444,Lost Cheap Customers
13546166,41,3,0.4691240072,2,3,4,234,Others
13551146,14,1,0.1556209306,3,1,2,312,Loyal Customers
13589265,5,6,0.9356062086,4,4,4,444,Lost Cheap Customers
13658265,24,1,0.1556185124,2,1,1,211,Loyal Customers
13673688,1,8,1.248891629,4,4,4,444,Lost Cheap Customers
13710877,16,1,0.15561904,3,1,2,312,Loyal Customers
13713052,19,1,0.1562924166,3,1,3,313,Loyal Customers
13819357,12,2,0.3152293962,3,3,3,333,Others
13827033,43,1,0.1557209343,2,1,2,212,Loyal Customers
13839026,49,1,0.1556185124,1,1,1,111,Best Customers
13872708,43,2,0.3117898331,2,3,3,233,Others
13888042,33,1,0.1556222166,2,1,2,212,Loyal Customers
13936998,56,2,0.3113383371,1,3,3,133,Recent Customers
13971802,44,1,0.1558253699,2,1,2,212,Loyal Customers
13978616,1,13,2.029534201,4,4,4,444,Lost Cheap Customers
13979002,70,2,0.3126820767,1,3,3,133,Recent Customers
13980101,5,4,0.6286900616,4,4,4,444,Lost Cheap Customers
14013911,27,1,0.1557161453,2,1,2,212,Loyal Customers
14022641,5,1,0.1556185124,4,1,1,411,Lost Customers
14109442,43,2,0.3112600762,2,3,3,233,Others
14123092,3,5,0.7807585389,4,4,4,444,Lost Cheap Customers
14149496,7,3,0.4679833173,4,3,3,433,Loyal Customers
14195973,12,7,1.096908401,3,4,4,344,Loyal Customers
14204268,3,12,1.868663114,4,4,4,444,Lost Cheap Customers
14209515,6,2,0.3113614858,4,3,3,433,Loyal Customers
14230305,14,1,0.1557578785,3,1,2,312,Loyal Customers
14255861,29,1,0.1556716247,2,1,2,212,Loyal Customers
14256307,54,1,0.1560591047,1,1,2,112,Recent Customers
14263496,8,7,1.094161416,3,4,4,344,Loyal Customers
14306452,69,1,0.1556185124,1,1,1,111,Best Customers
14329766,0,6,0.935847288,4,4,4,444,Lost Cheap Customers
14388416,25,2,0.311633531,2,3,3,233,Others
14399838,48,1,0.1561198294,1,1,2,112,Recent Customers
14415472,1,13,2.030299198,4,4,4,444,Lost Cheap Customers
14430885,42,2,0.3114118371,2,3,3,233,Others
14446646,9,1,0.1556185124,3,1,1,311,Almost Lost
14464766,56,2,0.3114736342,1,3,3,133,Recent Customers
14466112,8,8,1.245954148,3,4,4,344,Loyal Customers
14482668,50,2,0.3113729016,1,3,3,133,Recent Customers
14492197,43,2,0.3124442542,2,3,3,233,Others
14516283,18,1,0.155722907,3,1,2,312,Loyal Customers
14526892,74,1,0.1557433171,1,1,2,112,Recent Customers
14544528,48,1,0.1556185142,1,1,2,112,Recent Customers
14575548,0,3,0.469263211,4,3,4,434,Loyal Customers
14593331,21,1,0.1556185124,3,1,1,311,Almost Lost
14596380,3,8,1.250412408,4,4,4,444,Lost Cheap Customers
14640892,7,5,0.7895607119,4,4,4,444,Lost Cheap Customers
14672981,1,19,2.970623025,4,4,4,444,Lost Cheap Customers
14693032,18,6,0.9352338296,3,4,4,344,Loyal Customers
14704023,34,1,0.1556185142,2,1,2,212,Loyal Customers
14709783,10,1,0.1562452749,3,1,2,312,Loyal Customers
14743818,56,2,0.3112835699,1,3,3,133,Recent Customers
14785440,40,1,0.1556185124,2,1,1,211,Loyal Customers
14789002,5,2,0.3129070593,4,3,3,433,Loyal Customers
14807865,7,6,0.9367239355,4,4,4,444,Lost Cheap Customers
14824428,60,1,0.1557703429,1,1,2,112,Recent Customers
14826480,0,1,0.1556793009,4,1,2,412,Loyal Customers
14907423,4,7,1.090554035,4,4,4,444,Lost Cheap Customers
14923852,7,1,0.1556384876,4,1,2,412,Loyal Customers
14927137,22,7,1.091696719,2,4,4,244,Loyal Customers
14941042,68,1,0.1556185124,1,1,1,111,Best Customers
14963160,55,1,0.1558881192,1,1,2,112,Recent Customers
14983710,0,14,2.181455297,4,4,4,444,Lost Cheap Customers
15051866,24,1,0.1556626463,2,1,2,212,Loyal Customers
15086936,70,1,0.1558720789,1,1,2,112,Recent Customers
15096802,27,1,0.1558524225,2,1,2,212,Loyal Customers
15117382,26,7,1.100814195,2,4,4,244,Loyal Customers
15128186,1,14,2.205596672,4,4,4,444,Lost Cheap Customers
15160545,18,2,0.3119668315,3,3,3,333,Others
15177446,22,1,0.155824072,2,1,2,212,Loyal Customers
15196027,18,2,0.3114643719,3,3,3,333,Others
15198360,21,1,0.1558683596,3,1,2,312,Loyal Customers
15234427,19,3,0.4693618458,3,3,4,334,Others
15250766,24,1,0.1557697771,2,1,2,212,Loyal Customers
15258851,12,3,0.467734974,3,3,3,333,Others
15324101,7,5,0.7788823316,4,4,4,444,Lost Cheap Customers
15328406,10,2,0.3114135676,3,3,3,333,Others
15340983,1,2,0.3115771164,4,3,3,433,Loyal Customers
15355530,37,2,0.3120050161,2,3,3,233,Others
15395025,30,3,0.4680204019,2,3,3,233,Others
15417468,31,1,0.155733364,2,1,2,212,Loyal Customers
15422883,16,4,0.6228864496,3,4,4,344,Loyal Customers
15478301,14,1,0.1556427965,3,1,2,312,Loyal Customers
15500276,3,1,0.1557790963,4,1,2,412,Loyal Customers
15509325,64,1,0.155620294,1,1,2,112,Recent Customers
15520203,4,2,0.3139491439,4,3,3,433,Loyal Customers
15562912,67,1,0.1556185124,1,1,1,111,Best Customers
15616357,46,1,0.1556185124,2,1,1,211,Loyal Customers
15717648,25,2,0.311868859,2,3,3,233,Others
15782988,41,1,0.1557022513,2,1,2,212,Loyal Customers
15815430,21,3,0.4672280156,3,3,3,333,Others
15833678,49,1,0.1556434698,1,1,2,112,Recent Customers
15868850,49,1,0.1556185142,1,1,2,112,Recent Customers
15921263,7,10,1.573570583,4,4,4,444,Lost Cheap Customers
15941397,20,1,0.1560102302,3,1,2,312,Loyal Customers
15971840,41,1,0.155642774,2,1,2,212,Loyal Customers
15973100,37,3,0.4671807844,2,3,3,233,Others
15982688,47,1,0.1558373831,1,1,2,112,Recent Customers
15993822,14,2,0.3114433697,3,3,3,333,Others
16010686,14,2,0.3116209786,3,3,3,333,Others
16022356,28,1,0.1556185124,2,1,1,211,Loyal Customers
16040607,68,1,0.1578775823,1,1,3,113,Recent Customers
16109153,35,4,0.6231362879,2,4,4,244,Loyal Customers
16110308,1,23,3.581753614,4,4,4,444,Lost Cheap Customers
16118630,72,1,0.1558149585,1,1,2,112,Recent Customers
16147141,44,1,0.1564670165,2,1,3,213,Loyal Customers
16234505,18,8,1.246025057,3,4,4,344,Loyal Customers
16259195,6,6,0.9354813434,4,4,4,444,Lost Cheap Customers
16336557,26,4,0.6270035459,2,4,4,244,Loyal Customers
16409285,10,2,0.3122143137,3,3,3,333,Others
16483790,63,3,0.4671163791,1,3,3,133,Recent Customers
16511558,19,3,0.4669758719,3,3,3,333,Others
16524530,0,3,0.4672193243,4,3,3,433,Loyal Customers
16544311,54,2,0.3140861437,1,3,3,133,Recent Customers
16553750,7,1,0.1556185124,4,1,1,411,Lost Customers
16555103,0,2,0.3115709966,4,3,3,433,Loyal Customers
16557342,13,6,0.9418833069,3,4,4,344,Loyal Customers
16580825,2,5,0.7796162541,4,4,4,444,Lost Cheap Customers
16637427,19,6,0.9370704891,3,4,4,344,Loyal Customers
16666550,0,8,1.254760782,4,4,4,444,Lost Cheap Customers
16669887,19,2,0.3113267952,3,3,3,333,Others
16689481,31,1,0.1556185124,2,1,1,211,Loyal Customers
16727281,26,1,0.1556185142,2,1,2,212,Loyal Customers
16727405,34,2,0.3114101122,2,3,3,233,Others
16748506,7,9,1.401965339,4,4,4,444,Lost Cheap Customers
16749267,36,1,0.1556185142,2,1,2,212,Loyal Customers
16788845,90,1,0.155755004,1,1,2,112,Recent Customers
16791136,7,4,0.6226185547,4,4,4,444,Lost Cheap Customers
16798583,51,1,0.1556307346,1,1,2,112,Recent Customers
16810351,0,56,8.741190498,4,4,4,444,Lost Cheap Customers
16880761,2,4,0.6232901544,4,4,4,444,Lost Cheap Customers
16881998,6,1,0.1556185124,4,1,1,411,Lost Customers
16939771,78,1,0.1559686848,1,1,2,112,Recent Customers
16961907,7,1,0.1557099656,4,1,2,412,Loyal Customers
16966043,0,4,0.6265552554,4,4,4,444,Lost Cheap Customers
16971758,34,3,0.4672180892,2,3,3,233,Others
17060918,2,3,0.4677643981,4,3,3,433,Loyal Customers
17081018,47,3,0.471015541,1,3,4,134,Recent Customers
17093427,29,1,0.15561904,2,1,2,212,Loyal Customers
17094616,12,2,0.3112370249,3,3,3,333,Others
17098527,10,8,1.249001234,3,4,4,344,Loyal Customers
17135045,23,1,0.1557579509,2,1,2,212,Loyal Customers
17186720,36,1,0.1557108984,2,1,2,212,Loyal Customers
17191430,49,2,0.313540942,1,3,3,133,Recent Customers
17194913,1,2,0.3127889597,4,3,3,433,Loyal Customers
17239831,47,1,0.1556851316,1,1,2,112,Recent Customers
17261393,35,1,0.1556185124,2,1,1,211,Loyal Customers
17329962,1,2,0.3112804531,4,3,3,433,Loyal Customers
17344531,7,3,0.4683500162,4,3,3,433,Loyal Customers
17452670,64,1,0.1560663209,1,1,2,112,Recent Customers
17464730,12,2,0.3116321117,3,3,3,333,Others
17466912,37,1,0.1562194949,2,1,2,212,Loyal Customers
17467396,22,8,1.266556598,2,4,4,244,Loyal Customers
17474926,13,1,0.1556185124,3,1,1,311,Almost Lost
17511293,13,1,0.1558486521,3,1,2,312,Loyal Customers
17513776,2,30,4.675732524,4,4,4,444,Lost Cheap Customers
17532080,3,11,1.71780731,4,4,4,444,Lost Cheap Customers
17544462,9,11,1.713660557,3,4,4,344,Loyal Customers
17590373,47,1,0.1556185124,1,1,1,111,Best Customers
17628698,1,6,0.9358890639,4,4,4,444,Lost Cheap Customers
17647310,57,1,0.155661466,1,1,2,112,Recent Customers
17655353,10,3,0.4671952891,3,3,3,333,Others
17659700,7,19,2.958487458,4,4,4,444,Lost Cheap Customers
17664222,32,1,0.1556185124,2,1,1,211,Loyal Customers
17697207,33,1,0.1559503354,2,1,2,212,Loyal Customers
17726221,22,2,0.3170354329,2,3,3,233,Others
17747315,58,1,0.1556185124,1,1,1,111,Best Customers
17755688,41,4,0.6242387084,2,4,4,244,Loyal Customers
17771750,12,1,0.1558795294,3,1,2,312,Loyal Customers
17785077,40,4,0.625045784,2,4,4,244,Loyal Customers
17797111,4,2,0.3123075353,4,3,3,433,Loyal Customers
17803598,20,4,0.6236262831,3,4,4,344,Loyal Customers
17832226,0,1,0.1558854854,4,1,2,412,Loyal Customers
17958061,2,3,0.4670432497,4,3,3,433,Loyal Customers
17962917,1,1,0.155812514,4,1,2,412,Loyal Customers
17970218,0,7,1.090217245,4,4,4,444,Lost Cheap Customers
17988946,62,1,0.1556185124,1,1,1,111,Best Customers
18013898,0,34,5.304652732,4,4,4,444,Lost Cheap Customers
18020251,21,1,0.1558502852,3,1,2,312,Loyal Customers
18053592,69,1,0.1565508344,1,1,3,113,Recent Customers
18062888,15,1,0.1556185124,3,1,1,311,Almost Lost
18109771,24,4,0.6255291001,2,4,4,244,Loyal Customers
18144282,84,1,0.1557359348,1,1,2,112,Recent Customers
18198567,49,2,0.3116972421,1,3,3,133,Recent Customers
18201815,16,3,0.4674956653,3,3,3,333,Others
18204305,16,6,0.9343011077,3,4,4,344,Loyal Customers
18242202,23,4,0.6227114644,2,4,4,244,Loyal Customers
18247685,17,2,0.312024057,3,3,3,333,Others
18283820,40,10,1.559462445,2,4,4,244,Loyal Customers
18285920,1,7,1.093594922,4,4,4,444,Lost Cheap Customers
18289617,73,1,0.1564834486,1,1,3,113,Recent Customers
18302671,5,1,0.1556185124,4,1,1,411,Lost Customers
18330522,4,2,0.3120341048,4,3,3,433,Loyal Customers
18361028,6,29,4.52131909,4,4,4,444,Lost Cheap Customers
18489991,21,1,0.1560318105,3,1,2,312,Loyal Customers
18527431,2,1,0.1557050666,4,1,2,412,Loyal Customers
18536232,0,7,1.108046803,4,4,4,444,Lost Cheap Customers
18587408,68,1,0.1566830734,1,1,3,113,Recent Customers
18606976,6,14,2.184396713,4,4,4,444,Lost Cheap Customers
18614191,33,1,0.1557968819,2,1,2,212,Loyal Customers
18637310,6,1,0.1556468951,4,1,2,412,Loyal Customers
18643321,13,5,0.7812359194,3,4,4,344,Loyal Customers
18650843,41,2,0.3116063551,2,3,3,233,Others
18658910,0,4,0.6229336437,4,4,4,444,Lost Cheap Customers
18680097,26,1,0.1583450065,2,1,3,213,Loyal Customers
18680352,13,5,0.7822650104,3,4,4,344,Loyal Customers
18732211,1,1,0.1556796054,4,1,2,412,Loyal Customers
18751126,14,2,0.3118884851,3,3,3,333,Others
18777331,11,2,0.3113658,3,3,3,333,Others
18794757,0,12,1.871886933,4,4,4,444,Lost Cheap Customers
18814216,14,1,0.1556974572,3,1,2,312,Loyal Customers
18895122,0,1,0.1556185124,4,1,1,411,Lost Customers
18895797,23,3,0.4692168237,2,3,4,234,Others
18899903,47,3,0.4672395406,1,3,3,133,Recent Customers
18934407,12,29,4.525546626,3,4,4,344,Loyal Customers
19005162,21,5,0.7807039818,3,4,4,344,Loyal Customers
19078602,61,1,0.1556455703,1,1,2,112,Recent Customers
19083065,11,10,1.557907134,3,4,4,344,Loyal Customers
